,pitch_complexity
output/sonata02-3_fragment_4.musicxml,1.7065637065637067
output/sonata06-2_fragment_42.musicxml,1.5677728908436626
output/sonata26-1_fragment_45.musicxml,1.3
output/sonata09-3_fragment_14.musicxml,2.071428571428571
output/sonata04-1_fragment_78.musicxml,2.476923076923077
output/sonata21-4_fragment_17.musicxml,3.114705882352941
output/sonata18-4_fragment_5.musicxml,1.3417818740399385
output/sonata07-1_fragment_40.musicxml,1.6
output/sonata23-3_fragment_59.musicxml,3.4589285714285714
output/sonata16-3_fragment_66.musicxml,2.7142857142857144
output/sonata30-3_fragment_21.musicxml,3.264367816091954
output/sonata15-1_fragment_77.musicxml,1.5873015873015872
output/sonata22-1_fragment_35.musicxml,2.362745098039216
output/sonata22-2_fragment_29.musicxml,4.0
output/sonata23-3_fragment_34.musicxml,3.899154929577465
output/sonata04-3_fragment_2.musicxml,1.01
output/sonata21-1_fragment_74.musicxml,4.027538726333906
output/sonata12-2_fragment_0.musicxml,0.743421052631579
output/sonata06-3_fragment_10.musicxml,2.8617511520737327
output/sonata18-1_fragment_49.musicxml,4.833333333333333
output/sonata15-1_fragment_60.musicxml,1.4
output/sonata18-4_fragment_64.musicxml,2.0
output/sonata11-4_fragment_32.musicxml,2.696969696969697
output/sonata27-1_fragment_3.musicxml,0.8333333333333333
output/sonata27-2_fragment_20.musicxml,2.78
output/sonata20-2_fragment_22.musicxml,1.8521739130434782
output/sonata27-1_fragment_40.musicxml,0.9342105263157895
output/sonata05-1_fragment_24.musicxml,1.011764705882353
output/sonata21-3_fragment_35.musicxml,3.857142857142857
output/sonata29-4_fragment_95.musicxml,1.6833333333333338
output/sonata05-1_fragment_28.musicxml,1.4313725490196076
output/sonata29-2_fragment_31.musicxml,2.271547729379055
output/sonata12-1_fragment_8.musicxml,4.23076923076923
output/sonata10-3_fragment_46.musicxml,2.673076923076923
output/sonata12-1_fragment_23.musicxml,13.034591194968554
output/sonata21-1_fragment_9.musicxml,1.1
output/sonata32-2_fragment_22.musicxml,9.764705882352942
output/sonata05-3_fragment_14.musicxml,1.5931034482758621
output/sonata18-2_fragment_15.musicxml,3.2363636363636363
output/sonata10-1_fragment_38.musicxml,4.35
output/sonata09-1_fragment_30.musicxml,1.0210526315789474
output/sonata29-4_fragment_16.musicxml,2.85
output/sonata23-2_fragment_22.musicxml,2.9753846153846153
output/sonata21-3_fragment_131.musicxml,3.2018348623853203
output/sonata01-1_fragment_28.musicxml,0.740566037735849
output/sonata20-1_fragment_9.musicxml,2.3996710526315788
output/sonata15-1_fragment_1.musicxml,0.5735930735930737
output/sonata24-2_fragment_16.musicxml,3.0
output/sonata02-4_fragment_9.musicxml,3.230769230769231
output/sonata21-3_fragment_111.musicxml,1.4274193548387097
output/sonata14-1_fragment_5.musicxml,1.6954545454545453
output/sonata12-4_fragment_25.musicxml,2.0
output/sonata31-1_fragment_27.musicxml,4.021052631578947
output/sonata20-1_fragment_7.musicxml,1.7285714285714286
output/sonata09-2_fragment_36.musicxml,2.017156862745098
output/sonata13-2_fragment_19.musicxml,1.5865384615384617
output/sonata18-1_fragment_60.musicxml,2.0606060606060606
output/sonata20-1_fragment_0.musicxml,1.315040650406504
output/sonata29-3_fragment_23.musicxml,8.347826086956523
output/sonata20-2_fragment_9.musicxml,2.125
output/sonata32-1_fragment_31.musicxml,2.5761602944183193
output/sonata04-4_fragment_7.musicxml,4.390243902439025
output/sonata12-4_fragment_23.musicxml,4.117647058823529
output/sonata27-2_fragment_41.musicxml,3.27124773960217
output/sonata07-1_fragment_67.musicxml,1.0784313725490196
output/sonata12-4_fragment_41.musicxml,2.9166666666666665
output/sonata29-4_fragment_83.musicxml,3.0784313725490198
output/sonata20-2_fragment_6.musicxml,2.246031746031746
output/sonata01-1_fragment_6.musicxml,1.556390977443609
output/sonata21-1_fragment_36.musicxml,2.5082831325301207
output/sonata29-4_fragment_75.musicxml,3.432330827067669
output/sonata02-4_fragment_25.musicxml,2.8011204481792715
output/sonata26-3_fragment_32.musicxml,2.9867768595041317
output/sonata26-1_fragment_18.musicxml,1.6306179775280896
output/sonata20-2_fragment_3.musicxml,1.6521739130434783
output/sonata22-1_fragment_37.musicxml,8.26465841850457
output/sonata31-2_fragment_3.musicxml,1.375
output/sonata08-3_fragment_26.musicxml,1.532258064516129
output/sonata05-1_fragment_56.musicxml,1.7
output/sonata01-1_fragment_17.musicxml,1.3347953216374269
output/sonata11-4_fragment_27.musicxml,2.497560975609756
output/sonata31-2_fragment_12.musicxml,1.375
output/sonata23-1_fragment_6.musicxml,1.9424947145877378
output/sonata07-4_fragment_14.musicxml,2.0476190476190474
output/sonata16-2_fragment_17.musicxml,3.9898490369599164
output/sonata21-3_fragment_124.musicxml,0.9760348583877996
output/sonata13-4_fragment_51.musicxml,3.0
output/sonata25-1_fragment_11.musicxml,1.7994836488812394
output/sonata03-4_fragment_77.musicxml,3.1259259259259258
output/sonata31-2_fragment_33.musicxml,2.125
output/sonata32-2_fragment_29.musicxml,11.088023088023094
output/sonata04-4_fragment_28.musicxml,4.866666666666667
output/sonata04-1_fragment_56.musicxml,1.8666666666666667
output/sonata14-3_fragment_42.musicxml,2.9420180722891565
output/sonata10-1_fragment_26.musicxml,3.5
output/sonata07-1_fragment_20.musicxml,0.7678571428571428
output/sonata15-1_fragment_102.musicxml,1.0953846153846154
output/sonata14-1_fragment_1.musicxml,1.4500000000000006
output/sonata10-1_fragment_15.musicxml,2.4716981132075473
output/sonata01-2_fragment_5.musicxml,3.248826291079812
output/sonata09-1_fragment_31.musicxml,1.1890909090909092
output/sonata29-2_fragment_1.musicxml,2.188558352402746
output/sonata06-2_fragment_33.musicxml,1.1842105263157894
output/sonata16-3_fragment_33.musicxml,2.7142857142857144
output/sonata03-1_fragment_27.musicxml,2.06875
output/sonata04-4_fragment_17.musicxml,5.4876033057851235
output/sonata14-1_fragment_7.musicxml,1.6935064935064934
output/sonata10-2_fragment_7.musicxml,1.664705882352941
output/sonata04-1_fragment_8.musicxml,1.025
output/sonata17-3_fragment_41.musicxml,3.666666666666667
output/sonata16-3_fragment_13.musicxml,2.512987012987013
output/sonata18-4_fragment_72.musicxml,1.6875
output/sonata14-3_fragment_21.musicxml,2.721558988764045
output/sonata29-4_fragment_34.musicxml,2.607235142118863
output/sonata17-3_fragment_0.musicxml,3.3333333333333335
output/sonata23-3_fragment_36.musicxml,3.9047619047619047
output/sonata15-1_fragment_108.musicxml,1.7111111111111112
output/sonata09-1_fragment_10.musicxml,1.2280405405405406
output/sonata27-2_fragment_70.musicxml,3.289230769230769
output/sonata16-1_fragment_58.musicxml,3.524366471734892
output/sonata21-1_fragment_68.musicxml,3.2
output/sonata29-2_fragment_29.musicxml,3.393939393939394
output/sonata03-1_fragment_37.musicxml,2.4563918757467142
output/sonata21-4_fragment_5.musicxml,1.6666666666666665
output/sonata15-1_fragment_104.musicxml,1.434782608695652
output/sonata23-1_fragment_15.musicxml,2.736842105263158
output/sonata30-2_fragment_12.musicxml,1.0778508771929824
output/sonata15-4_fragment_41.musicxml,2.5510204081632653
output/sonata08-3_fragment_41.musicxml,0.859375
output/sonata29-1_fragment_67.musicxml,1.3695652173913042
output/sonata18-2_fragment_22.musicxml,3.4
output/sonata24-2_fragment_28.musicxml,3.6
output/sonata27-2_fragment_12.musicxml,3.5118577075098814
output/sonata06-3_fragment_4.musicxml,4.875
output/sonata21-3_fragment_125.musicxml,0.9666666666666667
output/sonata29-4_fragment_70.musicxml,1.176413255360624
output/sonata02-3_fragment_16.musicxml,1.170602409638554
output/sonata15-1_fragment_55.musicxml,0.8333333333333333
output/sonata21-3_fragment_91.musicxml,6
output/sonata23-3_fragment_27.musicxml,4.8235294117647065
output/sonata32-2_fragment_9.musicxml,4.256410256410256
output/sonata18-2_fragment_25.musicxml,3.92
output/sonata07-1_fragment_55.musicxml,1.8388157894736843
output/sonata02-1_fragment_59.musicxml,1.7714285714285714
output/sonata19-1_fragment_16.musicxml,2.8745173745173744
output/sonata29-4_fragment_29.musicxml,1.714975845410628
output/sonata18-3_fragment_14.musicxml,1.7058823529411766
output/sonata25-1_fragment_14.musicxml,1.8434684684684686
output/sonata16-1_fragment_1.musicxml,5.46987951807229
output/sonata07-1_fragment_53.musicxml,1.4217171717171717
output/sonata22-1_fragment_25.musicxml,4.726495726495727
output/sonata21-3_fragment_112.musicxml,1.4274193548387097
output/sonata19-2_fragment_5.musicxml,2.9583333333333335
output/sonata31-1_fragment_19.musicxml,2.735897435897436
output/sonata11-1_fragment_37.musicxml,3.038095238095238
output/sonata23-3_fragment_5.musicxml,2.8
output/sonata15-1_fragment_114.musicxml,1.3703703703703702
output/sonata22-1_fragment_17.musicxml,1.7794871794871794
output/sonata30-2_fragment_24.musicxml,0.6628787878787878
output/sonata16-3_fragment_48.musicxml,2.772727272727273
output/sonata26-2_fragment_1.musicxml,1.9454545454545453
output/sonata15-1_fragment_56.musicxml,0.8333333333333333
output/sonata01-3_fragment_5.musicxml,1.5519713261648747
output/sonata29-2_fragment_45.musicxml,1.722430607651913
output/sonata30-1_fragment_11.musicxml,2.75
output/sonata03-1_fragment_2.musicxml,1.1184065934065934
output/sonata13-4_fragment_65.musicxml,5.667519181585678
output/sonata16-1_fragment_21.musicxml,2.7083333333333335
output/sonata11-3_fragment_2.musicxml,3.890526315789474
output/sonata21-3_fragment_60.musicxml,2.681818181818182
output/sonata13-4_fragment_50.musicxml,3.7777777777777777
output/sonata08-3_fragment_8.musicxml,1.8586956521739126
output/sonata26-3_fragment_43.musicxml,4.0803519061583575
output/sonata06-3_fragment_20.musicxml,2.2
output/sonata16-1_fragment_55.musicxml,2.8461538461538463
output/sonata07-1_fragment_81.musicxml,0.7311643835616438
output/sonata25-1_fragment_1.musicxml,1.9341397849462365
output/sonata23-1_fragment_9.musicxml,2.408521303258145
output/sonata29-3_fragment_20.musicxml,2.9179926560587512
output/sonata21-1_fragment_57.musicxml,3.375
output/sonata03-4_fragment_42.musicxml,1.8512820512820511
output/sonata32-2_fragment_44.musicxml,6.527777777777778
output/sonata29-1_fragment_68.musicxml,2.0143472022955526
output/sonata05-1_fragment_5.musicxml,2.4847972972972974
output/sonata03-4_fragment_58.musicxml,3.2442396313364057
output/sonata18-2_fragment_27.musicxml,3.902439024390244
output/sonata06-1_fragment_41.musicxml,2.6964285714285725
output/sonata19-1_fragment_17.musicxml,1.9285714285714286
output/sonata10-3_fragment_4.musicxml,1.987012987012987
output/sonata27-2_fragment_53.musicxml,1.779220779220779
output/sonata03-2_fragment_15.musicxml,5.214285714285714
output/sonata03-4_fragment_6.musicxml,2.5727272727272728
output/sonata29-4_fragment_50.musicxml,2.6648599819331524
output/sonata23-1_fragment_62.musicxml,3.1319148936170214
output/sonata01-3_fragment_15.musicxml,2.1363636363636367
output/sonata20-2_fragment_7.musicxml,3.2727272727272725
output/sonata06-1_fragment_3.musicxml,3.2666666666666666
output/sonata07-4_fragment_6.musicxml,1.5192452830188679
output/sonata25-3_fragment_11.musicxml,1.8125000000000002
output/sonata21-3_fragment_29.musicxml,2.6206896551724137
output/sonata21-3_fragment_49.musicxml,5.081739130434782
output/sonata18-4_fragment_51.musicxml,1.3111111111111111
output/sonata31-2_fragment_13.musicxml,1.5
output/sonata30-2_fragment_18.musicxml,1.2083333333333333
output/sonata08-1_fragment_9.musicxml,1.2317073170731707
output/sonata16-1_fragment_75.musicxml,2.8433497536945813
output/sonata29-1_fragment_29.musicxml,2.142857142857143
output/sonata01-3_fragment_6.musicxml,1.9230769230769231
output/sonata01-1_fragment_11.musicxml,1.6638728323699423
output/sonata12-1_fragment_3.musicxml,3.8049886621315196
output/sonata29-2_fragment_20.musicxml,2.4393939393939394
output/sonata24-2_fragment_38.musicxml,2.6363636363636367
output/sonata04-1_fragment_49.musicxml,1.5128205128205128
output/sonata03-3_fragment_32.musicxml,1.0
output/sonata27-1_fragment_31.musicxml,2.4
output/sonata27-2_fragment_23.musicxml,3.557142857142857
output/sonata25-3_fragment_12.musicxml,2.838709677419355
output/sonata02-1_fragment_45.musicxml,1.7573529411764706
output/sonata26-1_fragment_57.musicxml,0.7
output/sonata13-2_fragment_24.musicxml,1.1350574712643677
output/sonata04-1_fragment_12.musicxml,1.6428571428571428
output/sonata24-1_fragment_18.musicxml,2.5828267477203646
output/sonata29-4_fragment_3.musicxml,7.165957446808511
output/sonata16-3_fragment_56.musicxml,1.295238095238095
output/sonata06-3_fragment_34.musicxml,1.9583333333333333
output/sonata18-1_fragment_50.musicxml,6.208333333333333
output/sonata10-3_fragment_20.musicxml,2.909090909090909
output/sonata10-1_fragment_35.musicxml,3.4482758620689653
output/sonata17-3_fragment_34.musicxml,3.6
output/sonata11-4_fragment_33.musicxml,2.2842857142857143
output/sonata03-1_fragment_52.musicxml,1.8830409356725148
output/sonata05-2_fragment_20.musicxml,5.398381502890173
output/sonata21-4_fragment_14.musicxml,1.40625
output/sonata23-2_fragment_21.musicxml,3.5466666666666664
output/sonata32-2_fragment_13.musicxml,6.569804543053355
output/sonata09-1_fragment_36.musicxml,2.3132992327365733
output/sonata12-2_fragment_19.musicxml,1.0416666666666665
output/sonata21-4_fragment_10.musicxml,1.4274193548387095
output/sonata17-1_fragment_16.musicxml,1.2083333333333335
output/sonata31-3_fragment_25.musicxml,1.6746031746031744
output/sonata30-3_fragment_22.musicxml,4.0
output/sonata32-2_fragment_7.musicxml,3.7464788732394365
output/sonata31-2_fragment_20.musicxml,1.5
output/sonata11-2_fragment_11.musicxml,2.9677195418257556
output/sonata24-1_fragment_26.musicxml,3.2105978260869565
output/sonata29-3_fragment_32.musicxml,2.6471144749290447
output/sonata03-1_fragment_14.musicxml,1.247800586510264
output/sonata06-1_fragment_26.musicxml,3.714285714285713
output/sonata17-1_fragment_33.musicxml,2.4615384615384617
output/sonata21-3_fragment_117.musicxml,3.1147058823529408
output/sonata16-3_fragment_41.musicxml,2.249999999999999
output/sonata14-3_fragment_33.musicxml,3.7112375533428166
output/sonata08-1_fragment_34.musicxml,1.9565077319587627
output/sonata22-1_fragment_6.musicxml,4.187499999999997
output/sonata20-1_fragment_6.musicxml,1.5714285714285714
output/sonata05-1_fragment_69.musicxml,1.2105263157894737
output/sonata17-1_fragment_10.musicxml,2.1028571428571428
output/sonata18-1_fragment_8.musicxml,1.2685185185185186
output/sonata09-1_fragment_5.musicxml,1.6164383561643836
output/sonata19-2_fragment_40.musicxml,1.8
output/sonata10-3_fragment_57.musicxml,3.333333333333333
output/sonata11-1_fragment_48.musicxml,1.896551724137931
output/sonata11-4_fragment_29.musicxml,4.035714285714286
output/sonata27-2_fragment_21.musicxml,3.0083333333333333
output/sonata22-1_fragment_4.musicxml,1.2776119402985076
output/sonata08-3_fragment_3.musicxml,1.7333333333333334
output/sonata29-1_fragment_9.musicxml,2.978449069810278
output/sonata04-4_fragment_3.musicxml,3.9357142857142855
output/sonata04-2_fragment_0.musicxml,1.9042735042735044
output/sonata08-1_fragment_76.musicxml,1.4285714285714286
output/sonata22-1_fragment_2.musicxml,1.1746031746031744
output/sonata06-1_fragment_12.musicxml,5.2666666666666675
output/sonata21-3_fragment_66.musicxml,2.75
output/sonata04-2_fragment_3.musicxml,3.135996963082471
output/sonata32-1_fragment_33.musicxml,3.9901315789473686
output/sonata03-2_fragment_11.musicxml,4.3579236473496294
output/sonata03-4_fragment_18.musicxml,3.2500000000000004
output/sonata20-1_fragment_27.musicxml,2.1923515981735164
output/sonata10-3_fragment_51.musicxml,3.263157894736842
output/sonata14-2_fragment_7.musicxml,1.488888888888889
output/sonata16-1_fragment_31.musicxml,4.140659340659341
output/sonata12-4_fragment_32.musicxml,3.924098671726755
output/sonata07-3_fragment_1.musicxml,0.8518518518518519
output/sonata32-1_fragment_34.musicxml,2.966386554621849
output/sonata11-3_fragment_10.musicxml,3.293233082706767
output/sonata29-1_fragment_11.musicxml,1.9349381912817178
output/sonata09-2_fragment_38.musicxml,0.9090909090909092
output/sonata30-3_fragment_37.musicxml,1.7511709601873537
output/sonata02-4_fragment_33.musicxml,2.7963483146067425
output/sonata17-1_fragment_55.musicxml,1.179910044977511
output/sonata06-1_fragment_6.musicxml,3.5652173913043477
output/sonata11-1_fragment_0.musicxml,1.9772727272727273
output/sonata32-1_fragment_21.musicxml,3.3093862815884467
output/sonata31-3_fragment_2.musicxml,7.333413432656491
output/sonata08-1_fragment_52.musicxml,0.9576271186440679
output/sonata02-1_fragment_2.musicxml,1.9090909090909092
output/sonata15-1_fragment_106.musicxml,1.7692307692307692
output/sonata11-1_fragment_29.musicxml,2.40625
output/sonata28-2_fragment_21.musicxml,1.8230769230769233
output/sonata16-2_fragment_21.musicxml,1.9396416649635533
output/sonata16-2_fragment_8.musicxml,3.056887298747764
output/sonata14-3_fragment_35.musicxml,4.031103074141048
output/sonata32-1_fragment_32.musicxml,4.294982817869418
output/sonata31-1_fragment_17.musicxml,6.488031265266244
output/sonata16-1_fragment_9.musicxml,4.0
output/sonata11-3_fragment_11.musicxml,2.8676368676368678
output/sonata09-1_fragment_22.musicxml,2.4817073170731705
output/sonata13-4_fragment_46.musicxml,4.035714285714286
output/sonata31-2_fragment_15.musicxml,1.5
output/sonata09-2_fragment_27.musicxml,0.8
output/sonata28-1_fragment_20.musicxml,4.086956521739131
output/sonata10-3_fragment_62.musicxml,4.5
output/sonata28-2_fragment_12.musicxml,2.5050632911392405
output/sonata30-3_fragment_42.musicxml,4.762323943661972
output/sonata15-1_fragment_7.musicxml,1.0625
output/sonata02-1_fragment_63.musicxml,1.5714285714285714
output/sonata14-3_fragment_34.musicxml,3.168831168831169
output/sonata29-1_fragment_26.musicxml,1.135
output/sonata11-4_fragment_17.musicxml,2.0
output/sonata02-1_fragment_50.musicxml,2.380952380952381
output/sonata29-3_fragment_30.musicxml,4.874406548650292
output/sonata28-2_fragment_9.musicxml,2.405335628227194
output/sonata03-1_fragment_25.musicxml,2.5
output/sonata05-1_fragment_68.musicxml,1.109439124487004
output/sonata30-3_fragment_8.musicxml,2.4615384615384612
output/sonata12-1_fragment_12.musicxml,3.2690058479532165
output/sonata18-4_fragment_60.musicxml,1.9614604462474645
output/sonata17-2_fragment_13.musicxml,4.587703435804702
output/sonata18-2_fragment_6.musicxml,3.4461538461538463
output/sonata03-4_fragment_61.musicxml,1.2549019607843137
output/sonata15-2_fragment_0.musicxml,3.7500000000000004
output/sonata07-1_fragment_73.musicxml,0.53125
output/sonata17-1_fragment_18.musicxml,1.3431034482758621
output/sonata20-2_fragment_4.musicxml,2.002557544757033
output/sonata31-3_fragment_50.musicxml,3.0
output/sonata11-4_fragment_35.musicxml,2.2333333333333334
output/sonata14-1_fragment_13.musicxml,1.4375000000000007
output/sonata30-3_fragment_43.musicxml,1.7501853224610826
output/sonata26-3_fragment_14.musicxml,4.555555555555556
output/sonata07-4_fragment_3.musicxml,2.9710733923021753
output/sonata04-2_fragment_18.musicxml,2.8763736263736264
output/sonata21-2_fragment_1.musicxml,2.4648493543758967
output/sonata09-2_fragment_26.musicxml,0.9545454545454546
output/sonata11-1_fragment_28.musicxml,2.6538461538461537
output/sonata29-1_fragment_95.musicxml,2.043258168430741
output/sonata02-3_fragment_0.musicxml,1.9726744186046514
output/sonata14-3_fragment_26.musicxml,3.1036866359447006
output/sonata07-1_fragment_9.musicxml,1.7145833333333333
output/sonata07-1_fragment_57.musicxml,1.25
output/sonata07-1_fragment_66.musicxml,0.7678571428571428
output/sonata31-1_fragment_10.musicxml,3.7689100655151875
output/sonata02-4_fragment_24.musicxml,3
output/sonata07-3_fragment_7.musicxml,1.0028673835125448
output/sonata21-3_fragment_46.musicxml,4.749999999999998
output/sonata12-4_fragment_8.musicxml,3.8402457757296466
output/sonata04-1_fragment_28.musicxml,2.25
output/sonata14-3_fragment_40.musicxml,3.5825092987390006
output/sonata09-3_fragment_22.musicxml,1.0072463768115942
output/sonata17-3_fragment_98.musicxml,3.2666666666666666
output/sonata21-3_fragment_122.musicxml,0.9537037037037037
output/sonata19-2_fragment_29.musicxml,2.1548250265111344
output/sonata09-1_fragment_14.musicxml,2.3189655172413794
output/sonata29-1_fragment_92.musicxml,1.140625
output/sonata09-3_fragment_11.musicxml,1.558760107816712
output/sonata15-4_fragment_28.musicxml,2.1011904761904763
output/sonata17-2_fragment_23.musicxml,4.451162790697675
output/sonata21-3_fragment_41.musicxml,2.6904761904761902
output/sonata16-2_fragment_20.musicxml,2.4164497657470068
output/sonata12-2_fragment_7.musicxml,1.9
output/sonata08-2_fragment_9.musicxml,5.250847457627119
output/sonata21-4_fragment_24.musicxml,0.9760348583877997
output/sonata17-2_fragment_10.musicxml,2.741289198606272
output/sonata04-2_fragment_9.musicxml,2.0
output/sonata10-1_fragment_27.musicxml,4.566666666666666
output/sonata12-1_fragment_45.musicxml,6.193548387096774
output/sonata31-3_fragment_51.musicxml,2.5057471264367814
output/sonata15-1_fragment_74.musicxml,1.0865800865800865
output/sonata29-4_fragment_85.musicxml,1.3255813953488371
output/sonata20-2_fragment_29.musicxml,2.5619047619047617
output/sonata10-1_fragment_16.musicxml,2.646464646464646
output/sonata27-2_fragment_48.musicxml,3.071428571428571
output/sonata23-3_fragment_29.musicxml,3.2941176470588234
output/sonata12-1_fragment_43.musicxml,3.238390092879257
output/sonata06-1_fragment_7.musicxml,2.916666666666667
output/sonata04-3_fragment_31.musicxml,3
output/sonata04-4_fragment_14.musicxml,3.2923976608187138
output/sonata30-3_fragment_45.musicxml,4.583333333333333
output/sonata04-4_fragment_31.musicxml,5.488223493573074
output/sonata15-1_fragment_86.musicxml,0.9090909090909091
output/sonata27-1_fragment_36.musicxml,1.8704453441295548
output/sonata13-2_fragment_33.musicxml,1.2773109243697478
output/sonata12-4_fragment_18.musicxml,3.409090909090909
output/sonata29-3_fragment_40.musicxml,3.917628205128204
output/sonata13-3_fragment_4.musicxml,3.5068433673116965
output/sonata03-4_fragment_57.musicxml,3.5
output/sonata26-1_fragment_3.musicxml,6.109090909090909
output/sonata09-1_fragment_9.musicxml,1.0258665966386555
output/sonata01-4_fragment_43.musicxml,2.5178571428571423
output/sonata23-3_fragment_33.musicxml,2.793040293040293
output/sonata07-1_fragment_79.musicxml,0.8571428571428572
output/sonata11-3_fragment_0.musicxml,2.05
output/sonata29-1_fragment_46.musicxml,1.912
output/sonata32-1_fragment_28.musicxml,3.686095505617977
output/sonata03-4_fragment_75.musicxml,2.2847826086956524
output/sonata17-3_fragment_4.musicxml,2.5142857142857142
output/sonata04-4_fragment_1.musicxml,3.110316040548599
output/sonata08-1_fragment_63.musicxml,1.076007326007326
output/sonata04-3_fragment_6.musicxml,0.8055555555555556
output/sonata04-1_fragment_60.musicxml,0.9790209790209791
output/sonata29-1_fragment_2.musicxml,1.0862068965517242
output/sonata16-3_fragment_24.musicxml,1.4062499999999991
output/sonata21-4_fragment_6.musicxml,1.71875
output/sonata23-2_fragment_9.musicxml,2.7192460317460316
output/sonata09-1_fragment_19.musicxml,3.125
output/sonata24-1_fragment_23.musicxml,2.874605178130341
output/sonata03-3_fragment_30.musicxml,0.9652173913043478
output/sonata09-3_fragment_26.musicxml,1.48
output/sonata21-1_fragment_11.musicxml,1.6728995901639352
output/sonata29-2_fragment_40.musicxml,1.4516746411483255
output/sonata04-3_fragment_3.musicxml,1.5299145299145298
output/sonata31-3_fragment_1.musicxml,2.91439205955335
output/sonata03-1_fragment_42.musicxml,1.78125
output/sonata29-1_fragment_99.musicxml,1.5048076923076923
output/sonata04-1_fragment_29.musicxml,2.25
output/sonata16-2_fragment_29.musicxml,2.867021276595745
output/sonata16-1_fragment_2.musicxml,5.483870967741936
output/sonata15-1_fragment_9.musicxml,0.8236842105263158
output/sonata18-1_fragment_59.musicxml,1.6089743589743593
output/sonata31-2_fragment_2.musicxml,1.3588709677419355
output/sonata18-3_fragment_0.musicxml,1.4607407407407407
output/sonata02-1_fragment_49.musicxml,2.380952380952381
output/sonata17-3_fragment_3.musicxml,2.7528604118993134
output/sonata21-4_fragment_30.musicxml,2.325966850828729
output/sonata08-3_fragment_17.musicxml,1.6712962962962963
output/sonata05-1_fragment_20.musicxml,1.8333333333333335
output/sonata27-2_fragment_31.musicxml,2.48991848991849
output/sonata07-4_fragment_11.musicxml,2.511351351351351
output/sonata03-1_fragment_22.musicxml,1.8439201451905627
output/sonata03-4_fragment_48.musicxml,3.1347826086956525
output/sonata16-1_fragment_10.musicxml,4.0
output/sonata32-1_fragment_7.musicxml,3.070048309178744
output/sonata22-2_fragment_11.musicxml,3.5444444444444443
output/sonata23-3_fragment_52.musicxml,2.20066889632107
output/sonata23-3_fragment_82.musicxml,3.966386554621849
output/sonata03-4_fragment_4.musicxml,2.208333333333334
output/sonata15-1_fragment_94.musicxml,1.5795454545454548
output/sonata11-4_fragment_34.musicxml,5.25
output/sonata22-1_fragment_20.musicxml,1.5295454545454545
output/sonata15-3_fragment_10.musicxml,1.366666666666667
output/sonata07-1_fragment_38.musicxml,1.75
output/sonata16-3_fragment_47.musicxml,2.598591549295775
output/sonata04-4_fragment_41.musicxml,5.535232383808095
output/sonata29-3_fragment_31.musicxml,3.096030161898425
output/sonata03-1_fragment_47.musicxml,1.2965853658536586
output/sonata30-3_fragment_32.musicxml,1.1979166666666665
output/sonata05-3_fragment_24.musicxml,2.448343079922027
output/sonata23-3_fragment_35.musicxml,3.402122641509434
output/sonata12-1_fragment_28.musicxml,3.1455108359133126
output/sonata28-1_fragment_2.musicxml,1.6366666666666667
output/sonata29-1_fragment_20.musicxml,1.4025974025974026
output/sonata10-1_fragment_13.musicxml,2.3532608695652173
output/sonata02-1_fragment_66.musicxml,1.7125
output/sonata09-2_fragment_37.musicxml,1.035190615835777
output/sonata12-2_fragment_2.musicxml,0.8285714285714285
output/sonata21-3_fragment_51.musicxml,5.081739130434782
output/sonata09-2_fragment_12.musicxml,1.035190615835777
output/sonata18-1_fragment_45.musicxml,3.541666666666667
output/sonata19-2_fragment_9.musicxml,2.041666666666667
output/sonata29-4_fragment_77.musicxml,3.0229166666666667
output/sonata02-4_fragment_41.musicxml,3.414893617021276
output/sonata25-1_fragment_3.musicxml,1.9565217391304348
output/sonata29-1_fragment_19.musicxml,1.4375
output/sonata19-1_fragment_18.musicxml,2.9977358490566037
output/sonata14-1_fragment_11.musicxml,1.4375000000000007
output/sonata14-2_fragment_4.musicxml,0.9666666666666667
output/sonata20-2_fragment_5.musicxml,2.2
output/sonata07-3_fragment_2.musicxml,0.7763975155279503
output/sonata16-1_fragment_14.musicxml,4.463768115942029
output/sonata04-1_fragment_33.musicxml,2.0533333333333332
output/sonata15-1_fragment_72.musicxml,0.8301435406698565
output/sonata25-1_fragment_47.musicxml,2.125
output/sonata03-4_fragment_2.musicxml,1.9410852713178295
output/sonata13-2_fragment_17.musicxml,2.0
output/sonata15-4_fragment_6.musicxml,4.0
output/sonata01-4_fragment_4.musicxml,3.5
output/sonata08-3_fragment_16.musicxml,1.7366803278688525
output/sonata07-1_fragment_54.musicxml,1.526315789473684
output/sonata07-1_fragment_24.musicxml,1.438181818181818
output/sonata01-2_fragment_1.musicxml,2.3005326604990186
output/sonata13-2_fragment_15.musicxml,1.125
output/sonata05-1_fragment_33.musicxml,1.4285714285714286
output/sonata21-3_fragment_96.musicxml,3.5
output/sonata29-4_fragment_51.musicxml,2.79492600422833
output/sonata29-3_fragment_36.musicxml,3.1427974773420204
output/sonata23-3_fragment_90.musicxml,3.466666666666667
output/sonata09-2_fragment_28.musicxml,0.8795454545454545
output/sonata23-3_fragment_28.musicxml,4.0
output/sonata29-2_fragment_25.musicxml,4.555555555555555
output/sonata10-1_fragment_37.musicxml,4.199999999999999
output/sonata31-1_fragment_16.musicxml,3.8684210526315788
output/sonata13-4_fragment_44.musicxml,3.5555555555555554
